,employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,Predicted Status
1782,41979,Operations,region_15,Master's & above,f,other,1,38,3.0,9,0,0,60,0
1783,14430,Sales & Marketing,region_34,Bachelor's,m,sourcing,1,32,3.0,5,1,1,53,0
1784,19256,Analytics,region_2,Master's & above,m,sourcing,1,43,4.0,10,0,0,86,1
1785,9740,Sales & Marketing,region_22,Bachelor's,m,other,1,29,5.0,7,1,0,49,1
1786,6713,Technology,region_17,Bachelor's,f,sourcing,1,29,4.0,4,0,0,83,1
1787,73669,Procurement,region_22,Master's & above,m,sourcing,1,33,4.0,4,1,0,68,0
1788,40673,Analytics,region_28,Bachelor's,m,sourcing,1,31,5.0,7,1,0,89,0
1789,38982,Sales & Marketing,region_7,Master's & above,m,referred,1,36,5.0,5,1,0,48,0
1790,60443,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,45,3.0,18,0,0,48,0
1791,25800,Analytics,region_29,Bachelor's,m,other,2,30,4.0,9,1,0,79,0
1792,47594,Operations,region_20,Bachelor's,f,other,1,29,5.0,3,1,0,61,1
1793,74052,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,53,5.0,16,0,0,46,1
1794,5635,Operations,region_20,Bachelor's,f,sourcing,1,38,5.0,10,1,0,54,0
1795,21861,Legal,region_31,Bachelor's,m,sourcing,1,31,3.0,2,1,0,58,1
1796,71445,Sales & Marketing,region_2,Bachelor's,f,other,1,48,1.0,2,1,0,49,0
1797,77923,Procurement,region_21,Bachelor's,f,other,1,28,,1,0,0,72,0
1798,2698,Procurement,region_22,Master's & above,f,sourcing,1,30,3.0,6,0,0,75,0
1799,10421,HR,region_25,Master's & above,f,other,1,36,4.0,8,1,0,53,0
1800,47024,Procurement,region_2,Master's & above,m,other,1,46,4.0,18,0,0,70,1
1801,11099,Procurement,region_22,Bachelor's,m,referred,1,30,2.0,7,1,0,72,0
1802,31686,Technology,region_2,Bachelor's,f,other,1,30,4.0,4,1,1,76,0
1803,69605,Technology,region_26,Bachelor's,f,other,1,35,1.0,4,0,0,78,0
1804,58570,Procurement,region_2,Master's & above,f,other,1,31,4.0,10,1,0,71,1
1805,44970,Technology,region_2,Bachelor's,m,other,1,48,4.0,20,1,0,82,0
1806,59252,Sales & Marketing,region_2,Bachelor's,m,referred,1,30,5.0,5,1,0,51,0
1807,57643,Technology,region_15,Bachelor's,m,sourcing,1,37,3.0,10,0,0,79,0
1808,34240,Sales & Marketing,region_9,Bachelor's,m,sourcing,1,33,3.0,9,0,0,46,0
1809,41974,Finance,region_7,Master's & above,m,sourcing,3,34,4.0,7,0,0,61,0
1810,40199,Sales & Marketing,region_22,Bachelor's,m,other,1,32,3.0,8,0,0,47,0
1811,74211,Sales & Marketing,region_9,Bachelor's,m,other,3,27,1.0,2,0,0,49,0
1812,27298,Sales & Marketing,region_34,Bachelor's,m,other,1,26,3.0,3,0,0,52,0
1813,13040,Technology,region_2,Bachelor's,m,other,1,60,2.0,8,0,0,76,0
1814,14415,Operations,region_16,Bachelor's,f,sourcing,1,33,5.0,9,0,0,61,1
1815,3109,Operations,region_7,Master's & above,m,sourcing,1,41,5.0,15,0,0,60,0
1816,21564,Analytics,region_22,Bachelor's,m,sourcing,1,32,3.0,6,1,0,80,0
1817,69866,Operations,region_32,,m,sourcing,1,28,3.0,2,0,0,61,0
1818,27310,Procurement,region_8,Bachelor's,m,other,1,38,3.0,10,1,0,68,0
1819,25661,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,33,1.0,6,1,0,53,1
1820,41367,Sales & Marketing,region_7,Master's & above,m,sourcing,2,37,5.0,7,0,0,49,0
1821,33717,Operations,region_4,Master's & above,m,sourcing,1,30,5.0,5,1,0,61,0
1822,52867,Sales & Marketing,region_34,Bachelor's,m,other,1,29,1.0,3,0,0,47,1
1823,23564,Sales & Marketing,region_30,Bachelor's,m,other,1,47,3.0,20,0,0,53,0
1824,16516,Technology,region_22,Bachelor's,m,sourcing,2,28,4.0,2,1,0,80,1
1825,70415,Sales & Marketing,region_12,Master's & above,m,sourcing,1,35,3.0,6,0,0,49,0
1826,44241,Procurement,region_2,Bachelor's,f,other,1,40,1.0,14,0,0,69,0
1827,76463,Sales & Marketing,region_9,Master's & above,m,sourcing,2,30,3.0,2,0,0,52,0
1828,27566,Sales & Marketing,region_24,Bachelor's,m,sourcing,1,31,3.0,3,0,0,56,0
1829,56150,Procurement,region_26,Bachelor's,f,sourcing,1,39,4.0,10,0,0,70,0
1830,24885,Analytics,region_2,Bachelor's,m,other,1,36,5.0,9,0,0,85,0
1831,21613,Operations,region_15,Master's & above,m,other,1,44,3.0,4,0,0,60,0
1832,30190,Technology,region_7,Master's & above,m,other,1,38,5.0,9,0,0,90,0
1833,12090,Procurement,region_17,Master's & above,m,other,2,44,1.0,3,0,0,74,0
1834,12496,HR,region_2,Master's & above,f,other,1,44,3.0,5,0,0,51,1
1835,12556,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,47,3.0,2,1,0,51,0
1836,7182,HR,region_28,Master's & above,f,sourcing,1,30,5.0,5,0,0,59,0
1837,71861,Operations,region_2,Bachelor's,f,other,1,30,2.0,6,1,0,56,0
1838,65479,Procurement,region_30,Bachelor's,m,other,1,29,2.0,4,0,0,68,1
1839,15270,Sales & Marketing,region_25,Master's & above,f,sourcing,1,36,5.0,3,1,0,50,0
1840,43083,Operations,region_7,Bachelor's,f,other,1,25,,1,1,0,52,0
1841,22374,Analytics,region_22,Bachelor's,m,other,2,29,1.0,3,1,0,88,1
1842,227,Analytics,region_23,Bachelor's,m,sourcing,1,34,4.0,3,1,0,84,0
1843,19936,Procurement,region_2,Bachelor's,m,other,2,36,2.0,8,0,0,66,1
1844,36229,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,31,3.0,2,1,0,45,0
1845,30495,Sales & Marketing,region_17,Bachelor's,m,sourcing,2,31,4.0,6,0,0,52,1
1846,13883,Technology,region_2,Bachelor's,m,sourcing,1,46,4.0,6,0,0,81,0
1847,27368,Sales & Marketing,region_1,Master's & above,m,sourcing,1,39,1.0,4,0,0,49,0
1848,63453,HR,region_26,,m,sourcing,1,30,3.0,6,1,0,51,0
1849,21943,Operations,region_27,Master's & above,f,sourcing,1,35,4.0,7,0,0,63,0
1850,9602,Analytics,region_15,Master's & above,m,other,3,31,3.0,3,1,0,87,0
1851,51347,Sales & Marketing,region_20,Master's & above,m,sourcing,1,31,3.0,7,0,0,52,0
1852,74084,Operations,region_2,Master's & above,m,other,1,59,5.0,7,1,0,64,0
1853,56747,Sales & Marketing,region_2,Bachelor's,m,other,3,30,1.0,5,0,0,48,0
1854,7611,Procurement,region_2,Master's & above,m,sourcing,2,45,1.0,12,0,0,69,0
1855,17618,HR,region_13,Bachelor's,m,other,1,30,5.0,4,1,0,54,0
1856,30119,Sales & Marketing,region_6,Bachelor's,f,other,1,30,1.0,6,0,0,45,0
1857,66542,Operations,region_26,Bachelor's,f,other,1,34,5.0,6,0,0,61,0
1858,22569,Operations,region_22,Below Secondary,f,other,1,26,5.0,5,1,0,59,0
1859,44133,Sales & Marketing,region_31,Bachelor's,m,other,2,38,4.0,11,0,0,53,1
1860,21079,Sales & Marketing,region_27,Bachelor's,m,sourcing,2,28,3.0,2,0,0,46,0
1861,57185,Technology,region_22,Bachelor's,m,sourcing,1,26,,1,0,0,83,0
1862,61236,Sales & Marketing,region_9,Master's & above,f,sourcing,1,28,1.0,4,0,1,45,0
1863,62019,Operations,region_7,Master's & above,m,other,1,35,4.0,3,1,0,58,0
1864,48358,Operations,region_30,Bachelor's,m,other,1,30,1.0,3,0,0,57,0
1865,40914,Sales & Marketing,region_7,,f,other,1,25,4.0,3,0,0,48,0
1866,27978,Procurement,region_2,,f,sourcing,1,35,5.0,5,0,0,74,0
1867,69364,Legal,region_2,Bachelor's,m,sourcing,1,55,1.0,14,0,0,59,0
1868,9050,Procurement,region_8,Master's & above,m,other,1,32,1.0,7,0,0,74,1
1869,25638,Operations,region_2,Bachelor's,m,sourcing,1,34,3.0,7,0,0,59,0
1870,39551,Operations,region_2,Master's & above,f,sourcing,2,35,4.0,6,0,0,65,0
1871,42279,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,33,1.0,3,0,0,50,1
1872,42760,Technology,region_33,Bachelor's,m,other,1,46,3.0,16,0,0,76,0
1873,39503,Analytics,region_22,Master's & above,f,other,2,30,,1,1,0,86,0
1874,6694,Operations,region_15,Bachelor's,f,sourcing,1,39,3.0,8,1,1,97,1
1875,19634,Technology,region_2,Master's & above,m,other,1,35,4.0,4,1,0,77,0
1876,46328,Sales & Marketing,region_7,Master's & above,f,sourcing,1,43,3.0,15,0,0,47,0
1877,40140,Technology,region_2,Bachelor's,m,other,1,38,2.0,12,0,0,79,0
1878,62189,Operations,region_6,Bachelor's,f,sourcing,1,33,4.0,7,0,0,57,0
1879,53330,Sales & Marketing,region_34,Bachelor's,m,sourcing,1,30,3.0,5,0,0,49,0
1880,53998,Sales & Marketing,region_13,Master's & above,m,other,1,39,4.0,14,0,0,53,1
1881,72083,Operations,region_15,Bachelor's,f,other,1,33,5.0,9,1,0,97,0
1882,43341,Operations,region_13,Bachelor's,m,sourcing,1,30,5.0,2,1,0,61,0
1883,18539,Sales & Marketing,region_13,Bachelor's,m,other,1,42,1.0,5,0,0,53,0
1884,8264,Sales & Marketing,region_2,,m,other,1,29,3.0,2,0,0,52,0
1885,35066,Analytics,region_28,Master's & above,m,other,1,32,3.0,2,1,0,81,1
1886,39240,HR,region_13,Bachelor's,f,other,1,25,1.0,2,0,0,52,1
1887,11178,Technology,region_13,Bachelor's,f,sourcing,1,27,2.0,2,0,0,84,0
1888,74675,Sales & Marketing,region_1,Bachelor's,m,other,1,29,5.0,6,1,0,49,0
1889,23001,HR,region_2,Bachelor's,f,sourcing,1,52,3.0,18,0,0,49,1
1890,46395,Analytics,region_22,Master's & above,m,other,1,32,2.0,6,0,0,91,0
1891,12726,Sales & Marketing,region_31,Bachelor's,m,other,2,32,1.0,4,0,0,48,0
1892,1501,Technology,region_27,Below Secondary,m,sourcing,1,25,3.0,4,1,0,79,0
1893,12925,Procurement,region_4,Master's & above,m,sourcing,1,34,4.0,3,0,0,63,0
1894,14578,Procurement,region_2,Master's & above,m,sourcing,2,34,5.0,2,1,0,68,0
1895,61547,Operations,region_2,Bachelor's,f,sourcing,1,38,3.0,13,1,0,51,1
1896,7742,Operations,region_2,Master's & above,m,sourcing,2,53,4.0,7,1,0,58,0
1897,65812,Procurement,region_2,Bachelor's,f,other,1,26,3.0,4,0,0,72,0
1898,22164,Sales & Marketing,region_2,Bachelor's,f,sourcing,2,28,4.0,7,0,0,54,0
1899,17643,Sales & Marketing,region_2,Bachelor's,m,other,1,30,4.0,4,1,0,52,0
1900,45113,Procurement,region_2,Bachelor's,f,other,1,55,3.0,5,0,0,72,0
1901,27176,Technology,region_26,Bachelor's,m,other,2,34,4.0,3,1,0,80,0
1902,57001,Operations,region_26,Bachelor's,f,sourcing,1,31,5.0,7,1,0,56,0
1903,2411,Sales & Marketing,region_7,Master's & above,f,other,1,39,5.0,7,1,0,47,0
1904,27916,Sales & Marketing,region_7,Master's & above,m,other,1,53,3.0,6,0,0,99,0
1905,15608,Sales & Marketing,region_2,Bachelor's,m,other,1,54,3.0,4,1,0,54,0
1906,28217,Finance,region_2,Bachelor's,f,other,2,27,3.0,3,0,0,62,0
1907,33269,Operations,region_2,Below Secondary,f,sourcing,1,23,3.0,2,1,0,60,0
1908,42106,Sales & Marketing,region_28,Master's & above,m,sourcing,1,37,2.0,10,0,0,55,0
1909,58070,Analytics,region_22,Bachelor's,f,other,2,27,,1,1,0,84,0
1910,52165,HR,region_22,Master's & above,m,other,1,40,3.0,11,0,0,50,0
1911,68215,Procurement,region_2,Bachelor's,f,sourcing,1,23,,1,0,0,68,0
1912,42180,Analytics,region_7,Bachelor's,m,sourcing,1,30,5.0,5,1,0,83,0
1913,72306,Sales & Marketing,region_7,Master's & above,m,sourcing,1,53,1.0,19,0,0,48,0
1914,18766,Technology,region_10,Master's & above,m,other,2,32,3.0,4,1,1,77,0
1915,6429,Operations,region_28,Bachelor's,m,other,1,31,5.0,5,0,0,59,0
1916,63471,Finance,region_26,Bachelor's,m,other,1,38,3.0,4,0,0,59,0
1917,50147,Technology,region_2,Master's & above,m,sourcing,1,38,4.0,3,0,0,80,1
1918,52043,Sales & Marketing,region_11,Bachelor's,m,other,2,31,1.0,4,0,0,49,1
1919,20235,Operations,region_2,Bachelor's,f,other,1,26,5.0,2,0,0,57,0
1920,22147,Finance,region_13,Bachelor's,m,sourcing,1,31,3.0,8,0,0,56,0
1921,25778,Technology,region_24,Master's & above,f,other,1,36,4.0,3,0,0,75,0
1922,68446,Operations,region_11,Bachelor's,m,sourcing,1,31,5.0,3,1,0,58,0
1923,44513,Procurement,region_13,Master's & above,m,sourcing,1,32,3.0,6,0,0,70,0
1924,48248,Technology,region_25,Master's & above,f,other,1,33,4.0,3,1,1,79,0
1925,11497,Procurement,region_23,Master's & above,f,sourcing,1,37,4.0,4,1,0,71,0
1926,18156,Procurement,region_4,Master's & above,m,other,1,41,5.0,9,1,0,71,0
1927,72089,Sales & Marketing,region_31,Bachelor's,m,sourcing,2,26,3.0,3,0,0,45,0
1928,14488,Analytics,region_26,Bachelor's,m,other,2,33,3.0,6,0,0,84,0
1929,27751,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,53,4.0,13,0,0,45,1
1930,42291,Technology,region_2,Master's & above,f,other,1,55,1.0,17,0,0,77,0
1931,76966,Procurement,region_22,Bachelor's,m,sourcing,1,32,2.0,6,1,0,70,0
1932,17388,Operations,region_8,Bachelor's,f,other,1,32,2.0,7,0,0,57,1
1933,60917,Procurement,region_2,Master's & above,f,referred,1,37,3.0,7,1,0,69,0
1934,11124,Operations,region_15,Bachelor's,f,sourcing,1,36,2.0,10,0,0,62,0
1935,47248,Sales & Marketing,region_25,Bachelor's,f,other,1,28,3.0,2,1,0,87,0
1936,77916,Technology,region_2,Bachelor's,m,sourcing,1,26,2.0,2,0,0,79,0
1937,64508,Technology,region_2,Master's & above,m,other,1,44,3.0,13,0,0,80,0
1938,1636,Sales & Marketing,region_30,Bachelor's,m,other,1,24,,1,0,0,50,0
1939,18753,Sales & Marketing,region_26,Bachelor's,m,other,4,35,3.0,6,0,0,51,0
1940,71408,Sales & Marketing,region_30,Bachelor's,f,other,1,34,2.0,5,0,0,45,0
1941,62449,HR,region_26,Bachelor's,f,other,1,29,2.0,5,0,0,50,0
1942,28942,Operations,region_31,Bachelor's,f,other,1,31,3.0,4,0,0,62,0
1943,49100,HR,region_32,Bachelor's,f,other,1,30,3.0,6,1,0,54,0
1944,42954,Procurement,region_22,Bachelor's,m,other,7,31,3.0,4,0,0,69,1
1945,40593,Procurement,region_2,Master's & above,f,sourcing,1,50,4.0,15,0,0,70,0
1946,77168,Analytics,region_2,Master's & above,m,other,1,53,3.0,17,1,0,81,0
1947,9257,Finance,region_19,Bachelor's,m,sourcing,2,31,4.0,8,0,0,60,0
1948,68,Operations,region_2,Master's & above,f,sourcing,1,43,5.0,15,0,0,67,0
1949,28227,Analytics,region_7,Bachelor's,m,other,1,41,5.0,11,1,0,84,0
1950,49279,Operations,region_2,Below Secondary,f,sourcing,1,26,4.0,3,0,0,60,0
1951,62187,Operations,region_15,Bachelor's,m,sourcing,2,32,3.0,5,0,0,60,0
1952,54750,Analytics,region_13,Bachelor's,m,other,2,32,3.0,5,1,0,77,0
1953,54521,HR,region_13,Bachelor's,m,other,2,25,,1,0,0,49,0
1954,56210,Operations,region_16,Bachelor's,f,other,1,33,3.0,5,0,0,59,0
1955,73513,Sales & Marketing,region_9,,m,other,1,39,1.0,7,0,0,53,0
1956,44723,Sales & Marketing,region_13,Master's & above,m,sourcing,1,42,5.0,5,0,0,46,0
1957,52754,Procurement,region_26,Bachelor's,f,sourcing,2,26,3.0,4,0,0,71,0
1958,50014,Technology,region_14,Master's & above,m,sourcing,1,44,3.0,6,1,0,81,0
1959,30375,Finance,region_13,Bachelor's,m,sourcing,1,31,1.0,3,0,0,69,0
1960,15177,Sales & Marketing,region_6,Bachelor's,f,other,1,39,4.0,2,1,0,52,0
1961,53731,Operations,region_7,Bachelor's,m,other,2,42,4.0,6,0,0,58,1
1962,56053,Analytics,region_22,Bachelor's,m,other,1,27,2.0,3,1,0,84,0
1963,67928,Finance,region_19,Bachelor's,m,sourcing,1,34,5.0,12,0,0,59,0
1964,47829,Operations,region_2,Bachelor's,f,sourcing,1,39,3.0,6,0,0,62,0
1965,23630,Analytics,region_21,Bachelor's,m,other,1,32,3.0,4,0,0,86,0
1966,24377,Sales & Marketing,region_13,Bachelor's,f,sourcing,1,36,5.0,7,1,0,51,0
1967,50159,R&D,region_22,Bachelor's,m,sourcing,1,30,,1,0,0,87,0
1968,75439,Finance,region_2,Bachelor's,m,other,1,35,5.0,7,1,0,58,0
1969,25134,Sales & Marketing,region_1,Master's & above,m,other,1,44,5.0,5,0,0,54,1
1970,65401,Operations,region_7,Bachelor's,m,other,1,55,5.0,7,1,0,59,0
1971,61584,Analytics,region_2,Bachelor's,m,sourcing,1,31,5.0,5,0,0,81,1
1972,22899,Procurement,region_27,Bachelor's,m,sourcing,1,31,5.0,7,1,0,71,0
1973,47341,Sales & Marketing,region_28,Bachelor's,m,sourcing,2,36,1.0,3,0,0,49,1
1974,12777,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,43,5.0,3,0,0,54,0
1975,73808,Operations,region_7,Bachelor's,m,other,1,37,5.0,9,0,0,57,0
1976,45782,Analytics,region_4,Master's & above,m,sourcing,1,41,,1,1,0,83,1
1977,50738,Sales & Marketing,region_2,,m,sourcing,1,28,,1,1,0,55,1
1978,65992,Sales & Marketing,region_20,Bachelor's,m,other,1,34,4.0,10,1,0,65,1
1979,26481,Finance,region_7,Bachelor's,m,sourcing,1,32,5.0,5,0,0,60,0
1980,10334,Operations,region_12,Bachelor's,m,sourcing,1,30,3.0,2,0,0,60,0
1981,16565,Analytics,region_22,Bachelor's,m,other,4,25,4.0,3,0,0,82,0
1982,5011,Sales & Marketing,region_27,Bachelor's,m,other,1,30,,1,1,0,47,1
1983,22665,Technology,region_29,Bachelor's,m,sourcing,1,25,4.0,2,1,0,80,0
1984,45703,Operations,region_4,Bachelor's,f,other,1,40,3.0,7,1,0,56,1
1985,16624,Sales & Marketing,region_32,,f,other,1,27,5.0,5,0,0,51,0
1986,71936,Sales & Marketing,region_22,Bachelor's,f,other,2,36,3.0,4,1,0,49,0
1987,46544,Sales & Marketing,region_27,Bachelor's,m,other,2,24,4.0,2,0,0,47,0
1988,57809,Analytics,region_3,Bachelor's,m,sourcing,1,30,1.0,5,0,0,87,1
1989,51174,Procurement,region_2,Bachelor's,f,referred,1,33,5.0,6,1,0,70,0
1990,1775,Technology,region_2,Master's & above,f,sourcing,1,58,3.0,2,0,0,83,0
1991,46627,Sales & Marketing,region_22,Bachelor's,m,other,4,27,5.0,3,0,0,48,0
1992,66256,Sales & Marketing,region_1,Master's & above,m,sourcing,2,30,3.0,3,1,0,45,0
1993,3534,Procurement,region_2,Master's & above,m,other,1,51,5.0,9,0,0,75,0
1994,68596,Sales & Marketing,region_23,Bachelor's,m,other,1,34,5.0,3,0,0,48,0
1995,33176,Sales & Marketing,region_32,Bachelor's,m,sourcing,1,27,5.0,2,1,0,50,0
1996,59179,Sales & Marketing,region_22,Bachelor's,m,other,4,25,4.0,3,0,0,48,0
1997,7848,Sales & Marketing,region_6,Bachelor's,m,other,1,27,2.0,2,0,0,52,0
1998,19219,Operations,region_26,Bachelor's,m,sourcing,1,28,1.0,4,0,0,63,0
1999,52406,Finance,region_26,Bachelor's,f,other,1,25,3.0,2,0,0,58,0
2000,71750,HR,region_7,Master's & above,m,other,1,42,3.0,6,0,0,46,0
2001,45876,Operations,region_26,Bachelor's,m,other,1,41,4.0,8,0,0,60,0
2002,65930,Operations,region_29,Bachelor's,m,other,1,27,3.0,4,0,0,55,0
2003,870,Sales & Marketing,region_10,Master's & above,m,other,2,37,1.0,6,0,0,52,0
2004,37555,Technology,region_7,Bachelor's,m,other,1,40,1.0,9,0,0,81,0
2005,11556,Operations,region_4,Bachelor's,m,other,1,34,4.0,9,0,0,57,0
2006,10521,Operations,region_2,Bachelor's,f,other,1,57,5.0,18,1,0,59,1
2007,77563,Sales & Marketing,region_2,,m,sourcing,1,24,,1,1,0,44,0
2008,69971,Technology,region_25,Bachelor's,f,sourcing,2,30,1.0,2,0,0,79,0
2009,38299,HR,region_2,Bachelor's,f,sourcing,1,31,2.0,3,0,0,45,0
2010,66156,Procurement,region_22,Bachelor's,m,other,2,37,3.0,5,0,0,69,0
2011,59769,Technology,region_2,Bachelor's,m,other,3,31,2.0,3,1,0,78,0
2012,61842,Analytics,region_7,Master's & above,m,other,2,32,3.0,6,0,0,81,0
2013,25857,Procurement,region_2,Bachelor's,m,sourcing,1,40,3.0,12,0,0,68,0
2014,62730,Operations,region_2,Bachelor's,m,sourcing,1,31,2.0,3,0,0,59,1
2015,21245,Procurement,region_22,Master's & above,m,sourcing,1,46,3.0,18,0,0,70,0
2016,46231,Procurement,region_28,Master's & above,f,sourcing,3,33,3.0,4,0,0,69,1
2017,72117,Operations,region_16,Bachelor's,f,sourcing,1,33,3.0,5,0,0,57,0
2018,54297,Operations,region_15,Bachelor's,m,other,1,47,3.0,19,0,0,60,0
2019,21114,Legal,region_7,Below Secondary,m,sourcing,1,26,,1,1,0,58,1
2020,5397,Procurement,region_23,Bachelor's,m,sourcing,1,33,2.0,9,0,0,71,1
2021,16255,Technology,region_5,Bachelor's,m,sourcing,1,42,2.0,11,0,0,80,0
2022,19151,Sales & Marketing,region_4,Bachelor's,m,other,1,35,2.0,5,1,0,52,0
2023,53795,Analytics,region_22,Master's & above,m,other,1,39,5.0,5,1,0,88,0
2024,66144,Procurement,region_2,Bachelor's,m,other,1,28,4.0,5,0,0,68,0
2025,6460,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,36,5.0,5,1,0,50,0
2026,12406,Technology,region_13,Bachelor's,m,sourcing,1,38,5.0,9,1,0,77,0
2027,8940,Procurement,region_2,Bachelor's,m,other,1,37,5.0,10,1,0,68,1
2028,40811,Operations,region_8,Bachelor's,m,sourcing,1,31,5.0,5,0,0,63,0
2029,23340,Legal,region_13,Bachelor's,m,sourcing,1,33,3.0,6,0,0,59,0
2030,51676,Analytics,region_29,,m,sourcing,1,30,4.0,3,1,0,83,0
2031,11328,Procurement,region_15,Master's & above,m,other,1,41,4.0,2,1,0,78,0
2032,13378,R&D,region_2,Bachelor's,m,sourcing,1,43,4.0,3,1,0,87,0
2033,65727,Sales & Marketing,region_5,Master's & above,m,other,1,36,1.0,4,0,0,49,0
2034,56943,Technology,region_2,Master's & above,m,other,2,30,4.0,5,0,0,79,0
2035,63673,Sales & Marketing,region_2,Bachelor's,m,other,1,36,2.0,7,1,0,47,0
2036,1698,Operations,region_15,Bachelor's,m,other,2,32,4.0,3,1,0,60,0
2037,30509,HR,region_6,Bachelor's,f,other,1,24,,1,0,0,48,0
2038,13347,Sales & Marketing,region_33,Master's & above,m,other,2,39,3.0,3,0,0,48,0
2039,25917,Technology,region_7,,m,other,1,24,4.0,1,0,0,79,0
2040,22911,Technology,region_7,Bachelor's,m,sourcing,1,28,,1,1,0,83,0
2041,6145,Sales & Marketing,region_7,Bachelor's,m,other,2,34,1.0,3,0,0,52,0
2042,46205,Operations,region_22,Below Secondary,f,other,1,24,5.0,2,0,0,60,1
2043,68045,Procurement,region_19,Bachelor's,m,other,1,39,4.0,3,1,0,70,1
2044,13375,Operations,region_23,Master's & above,m,other,3,39,3.0,7,0,0,62,0
2045,73917,Sales & Marketing,region_2,,f,sourcing,1,25,3.0,2,1,0,51,0
2046,70316,Legal,region_2,Bachelor's,m,sourcing,1,59,4.0,12,0,0,60,0
2047,19094,Procurement,region_26,,m,other,1,33,3.0,7,1,0,70,0
2048,42191,Operations,region_22,Bachelor's,f,other,1,26,4.0,3,0,0,59,0
2049,68198,Sales & Marketing,region_7,Bachelor's,m,sourcing,2,32,5.0,8,0,0,49,0
2050,21813,Sales & Marketing,region_3,Bachelor's,m,sourcing,1,40,1.0,2,0,0,53,0
2051,22941,Sales & Marketing,region_29,Bachelor's,m,other,1,34,3.0,5,0,0,53,0
2052,61436,Operations,region_28,Bachelor's,m,other,1,34,4.0,6,0,0,57,0
2053,30939,Sales & Marketing,region_30,Bachelor's,m,sourcing,2,38,3.0,10,0,0,51,0
2054,2722,Procurement,region_27,Master's & above,m,sourcing,1,43,3.0,12,0,0,74,0
2055,27416,Technology,region_2,Bachelor's,m,other,2,39,1.0,10,0,0,80,0
2056,54916,Sales & Marketing,region_19,Master's & above,m,other,1,37,1.0,3,0,0,48,0
2057,50864,Sales & Marketing,region_7,Master's & above,m,sourcing,1,36,5.0,7,1,0,49,0
2058,63200,Sales & Marketing,region_4,Bachelor's,m,sourcing,3,25,3.0,2,1,0,50,0
2059,52878,Legal,region_2,Bachelor's,m,other,1,27,,1,1,0,61,0
2060,8767,Sales & Marketing,region_15,Bachelor's,m,other,1,30,2.0,7,0,0,56,0
2061,32013,Legal,region_15,Bachelor's,m,sourcing,1,40,3.0,3,0,0,63,0
2062,51928,Sales & Marketing,region_28,Master's & above,f,other,1,34,3.0,3,0,0,49,0
2063,25066,Operations,region_26,Bachelor's,f,sourcing,1,43,3.0,15,0,0,61,0
2064,36909,Sales & Marketing,region_16,Master's & above,m,sourcing,2,33,2.0,5,0,0,50,0
2065,20764,HR,region_27,Bachelor's,f,sourcing,1,32,3.0,8,1,0,51,1
2066,27347,R&D,region_4,Master's & above,m,sourcing,2,33,4.0,8,0,1,87,0
2067,24398,Analytics,region_22,Bachelor's,m,other,1,43,3.0,18,0,0,82,0
2068,76547,Sales & Marketing,region_2,Master's & above,f,sourcing,2,37,1.0,9,0,0,53,0
2069,74715,Analytics,region_7,Bachelor's,m,sourcing,1,40,3.0,10,1,0,84,0
2070,44568,Procurement,region_17,Bachelor's,f,sourcing,2,27,3.0,3,0,0,70,0
2071,29382,Analytics,region_24,Master's & above,m,other,1,39,2.0,10,0,0,86,1
2072,64915,Sales & Marketing,region_28,Bachelor's,m,other,2,30,5.0,2,1,0,49,0
2073,31390,Sales & Marketing,region_2,Master's & above,f,other,1,44,1.0,14,0,0,50,0
2074,6280,Analytics,region_19,Bachelor's,m,sourcing,1,36,4.0,8,0,0,83,0
2075,33420,Analytics,region_22,Master's & above,m,sourcing,1,35,3.0,8,0,0,85,0
2076,72124,Analytics,region_13,Master's & above,f,sourcing,1,32,3.0,3,0,0,87,0
2077,13022,Analytics,region_2,,m,sourcing,1,25,,1,0,0,92,0
